Material_Pair,Core_Formula,Shell_Formula,Master_Consensus_Score,Master_Confidence_Index_%,Score_Delta,DualTree_Score,MultiParadigm_Score,DualTree_Agreement_%,MultiParadigm_Agreement_%,Core_Eg_nano_3nm_eV,Shell_Eg_bulk_eV,Total_Confinement_eV,Dielectric_Contrast_Ratio,Defect_Gradient_eV,Confinement_Asymmetry,Core_a_A,Shell_a_A,Lattice_Mismatch_pct,Strain_Decay_Factor,Synthesizability_Index,Synthesis_Regime
Ba3TaAs3O / Ba2DyCl7,Ba3TaAs3O,Ba2DyCl7,0.655627129162956,76.23932826677809,0.0330132527327822,0.6391205027965648,0.6721337555293471,70.18789354606795,87.49643559750417,1.3373169977268191,5.4194,4.0821,17.31921624773407,-1.3320896224999998,0.057396928051738,4.0931,6.0236,47.16474066111262,0.057644132812431026,0.4003291030367381,Requires Buffer Layer (High Dislocation Risk)
Ba2Ge2Se5 / Al2H16S3O20,Ba2Ge2Se5,Al2H16S3O20,0.6413536308974626,76.1011577622585,0.0351060864981533,0.6238005876483859,0.6589066741465393,70.45868180593104,87.28126596940096,1.5466208727092796,5.6055,4.0588,16.644613819892903,-0.3465273859336886,-0.1192470680989454,5.8789,4.348,26.040585823878615,0.2069132941422923,0.40032702409143905,Requires Buffer Layer (High Dislocation Risk)
Ba(TbTe2)2 / Ba(PO3)2,Ba(TbTe2)2,Ba(PO3)2,0.6257020523718668,77.04087263876471,0.0270022581603776,0.612200923291678,0.6392031814520556,70.36941746543732,87.98834499576935,1.0413169977268188,5.4349,4.3936,17.40684437120676,-1.194010920833334,-0.2647487254187909,3.6075,4.3882,21.641025641025653,0.2700138429043127,0.39916834567325504,Requires Buffer Layer (High Dislocation Risk)
Ba4P3 / Ba2CaP4(H3O8)2,Ba4P3,Ba2CaP4(H3O8)2,0.5903319744296429,85.03773478075458,0.0128309511198051,0.5839164988697403,0.5967474499895454,80.0895783781333,92.19648524433944,1.001816997726819,5.4657,4.463900000000001,17.581490207109955,-1.557922520196163,0.1014583660028226,3.4569,3.8994,12.800485984552632,0.4609667326375471,0.3988060250611948,Requires Buffer Layer (High Dislocation Risk)
AgRh(SO4)2 / Ba2DyCl7,AgRh(SO4)2,Ba2DyCl7,0.6386023428585657,77.19011971825662,0.0325570188573265,0.6223238334299024,0.6548808522872289,71.68078926046707,87.89475415209718,1.4293169977268192,5.4194,3.9901,17.31921624773407,-1.4077187857777784,0.1067391794691862,4.8311,6.0236,24.683819420007865,0.2246141865809598,0.3984970446139342,Requires Buffer Layer (High Dislocation Risk)
Ba2Ni(PO4)2 / Ba2Ca(BO2)6,Ba2Ni(PO4)2,Ba2Ca(BO2)6,0.5833361863303341,81.82927327241968,0.0215219444005995,0.5725752141300343,0.5940971585306338,76.93182806632484,90.32644166010728,1.1930169977268188,5.0129,3.8199,19.213913209575576,-0.1960114136538449,-0.1161025157726642,4.4076,4.1748,5.281786005989656,0.7264772918606479,0.39844977674376214,Requires Buffer Layer (High Dislocation Risk)
Ba(YTe2)2 / Ba(PO3)2,Ba(YTe2)2,Ba(PO3)2,0.622647767431332,77.27546326560679,0.0273282880856021,0.6089836233885308,0.636311911474133,70.81297871866927,88.08022711645135,1.061316997726819,5.4349,4.3736,17.40684437120676,-1.193196175952379,-0.2880921895006402,3.6538,4.3882,20.099622311018674,0.29640540512367886,0.3976417418890992,Requires Buffer Layer (High Dislocation Risk)
Ba2InSbSe5 / Ba2CaP4(H3O8)2,Ba2InSbSe5,Ba2CaP4(H3O8)2,0.6344434991775073,78.8832609862368,0.0237366167959336,0.6225751907795405,0.6463118075754741,72.60258083516258,88.99983577365127,1.0234169977268193,5.4657,4.4423,17.581490207109955,-1.1312492278217063,-0.0511671881682912,5.8583,3.8994,33.438028096888175,0.13225800247562466,0.39643885907133747,Requires Buffer Layer (High Dislocation Risk)
Ba3(TaS4)2 / Ba2CaP4(H3O8)2,Ba3(TaS4)2,Ba2CaP4(H3O8)2,0.6326018821008843,78.39615985987719,0.031159054815495,0.6170223546931367,0.6481814095086318,73.36879078311121,88.46615281528825,1.000616997726819,5.4657,4.4651,17.581490207109955,-0.7191179043773601,-0.0749143356251819,5.6703,3.8994,31.231151790910534,0.15114967871689647,0.39520753861143276,Requires Buffer Layer (High Dislocation Risk)
AlHg2SbCl4 / B5H12NO12,AlHg2SbCl4,B5H12NO12,0.6228222302817279,80.10697772867071,0.0264315461706832,0.6096064571963863,0.6360380033670695,75.12417466101024,89.43945188951652,1.092616997726819,5.5022,4.409599999999999,17.789162841996657,-0.568949293142359,0.0689404934687953,4.773,3.6013,24.548501990362446,0.22646058419493137,0.3940868895593628,Requires Buffer Layer (High Dislocation Risk)
AgRh(SO4)2 / Ba2HoCl7,AgRh(SO4)2,Ba2HoCl7,0.6342277966680593,78.4477704447113,0.028469688907261,0.6199929522144287,0.6484626411216898,72.8955193776532,88.5976827365996,1.4293169977268192,5.4559,4.0266,17.526026148831015,-1.404378066111113,0.1148363383499726,4.8311,6.0199,24.607232307342006,0.22565735588452857,0.3940137355885507,Requires Buffer Layer (High Dislocation Risk)
Ba2MnSe3 / Ba3Tm(BO2)9,Ba2MnSe3,Ba3Tm(BO2)9,0.6391786194689313,77.84510990542296,0.0276181171777507,0.6253695608800559,0.6529876780578067,71.7671711402397,88.34504666349943,1.322916997726819,5.2676,3.9447,16.467591779378182,-1.3657999630170372,0.0643648439678556,5.7412,4.2233,26.43872361178848,0.20198885052739252,0.3928549664432527,Requires Buffer Layer (High Dislocation Risk)
Ba(ErSe2)2 / Ba2HoCl7,Ba(ErSe2)2,Ba2HoCl7,0.5822357306673954,82.32332717591974,0.019525179853203,0.5724731407407939,0.5919983205939969,77.34370162544994,90.58172692067892,1.6213687348322552,5.4559,3.8345,14.17882388680524,-0.6301757208035723,-0.1761637762420133,5.698,6.0199,5.649350649350639,0.7105004384917953,0.39282992783592496,Requires Buffer Layer (High Dislocation Risk)
Ba(TmTe2)2 / Ba(PO3)2,Ba(TmTe2)2,Ba(PO3)2,0.6221830096717258,77.10178767139877,0.0271310966793888,0.6086174613320313,0.6357485580114202,70.4917577051363,88.01220394526442,1.039516997726819,5.4349,4.3954,17.40684437120676,-1.225459830238091,-0.3029530873185603,3.626,4.3882,21.02040816326532,0.28034488717328293,0.39041207233864517,Requires Buffer Layer (High Dislocation Risk)
Ba2Tl2O5 / AlPO4,Ba2Tl2O5,AlPO4,0.5972260884038586,81.17983216500707,0.0256795600349104,0.5843863083864034,0.6100658684213138,76.76594076796314,89.8729366180348,1.0156169977268188,5.6178,4.6022,18.45154623957488,-1.162423409199734,-0.0495849810959976,4.7113,4.0145,14.789973043533625,0.4086920383065182,0.3899182694938198,Requires Buffer Layer (High Dislocation Risk)
Ba(ErTe2)2 / Ba(PO3)2,Ba(ErTe2)2,Ba(PO3)2,0.6237554840521388,76.54247989119558,0.0284115075543158,0.6095497302749808,0.6379612378292967,69.85729823419288,87.70422186681765,1.0403169977268183,5.4349,4.3946000000000005,17.40684437120676,-1.213127755952381,-0.2957720839211759,3.6075,4.3882,21.641025641025653,0.2700138429043127,0.38853038199900874,Requires Buffer Layer (High Dislocation Risk)
Ag3AsSe3 / Al2H16S3O20,Ag3AsSe3,Al2H16S3O20,0.5935649623199252,80.40129867119816,0.0182228470574852,0.5844535387911826,0.6026763858486678,74.13677906439776,89.65048860673296,1.146016997726819,5.6055,4.4595,18.38077615890793,-1.430730581469404,-0.2613073214485928,4.9369,4.348,11.928538151471567,0.4859368712023617,0.3884119050489565,Requires Buffer Layer (High Dislocation Risk)
Ba4LaGe3SbSe13 / Ba2CaP4(H3O8)2,Ba4LaGe3SbSe13,Ba2CaP4(H3O8)2,0.6462634812270562,76.88141599442476,0.0324129310147313,0.6300570157196906,0.6624699467344219,71.19428140042514,87.71940907510405,1.4883785721190117,5.4657,3.977300000000001,17.4640692945134,-1.1040565981386783,0.1132677947351218,5.952,3.8994,34.48588709677419,0.12413368747289372,0.38610684396462347,Requires Buffer Layer (High Dislocation Risk)
Ba3NbAs3O / Ba3Al2B10H4O23,Ba3NbAs3O,Ba3Al2B10H4O23,0.5881846254294325,82.5972685534424,0.0190729327267513,0.5786481590660568,0.5977210917928082,77.61352021367513,90.79302357360926,1.323916997726819,4.9577,3.6338,14.772212483504363,-1.3329336609623024,-0.0053387638284991,4.0931,3.8242,6.569592729227234,0.6720245810945422,0.3860834894548121,Requires Buffer Layer (High Dislocation Risk)
Ba3(TaS4)2 / Ba2P2O7,Ba3(TaS4)2,Ba2P2O7,0.6217341252938067,79.98024775070132,0.0253917368542618,0.6090382568666758,0.6344299937209377,74.70815411915206,89.41983612084343,1.000616997726819,5.1483,4.1477,15.807777426493834,-1.3803769035388032,-0.2043783301588832,5.6703,4.4602,21.34102252085427,0.2749593906697587,0.3860703424147496,Requires Buffer Layer (High Dislocation Risk)
AgRh(SO4)2 / Ba2B11H7O22,AgRh(SO4)2,Ba2B11H7O22,0.6246890964688343,78.43651631614708,0.0252766101054772,0.6120507914160956,0.6373274015215729,72.23413522647644,88.70694227169437,1.4293169977268192,5.6652,4.2359,18.725422882466763,-1.1078606801488098,0.0099388559692154,4.8311,3.737,22.647016207488978,0.2540702486908086,0.3859503847668071,Requires Buffer Layer (High Dislocation Risk)
Ba(TmTe2)2 / Al2Pb3F12,Ba(TmTe2)2,Al2Pb3F12,0.6130874611469146,80.12597305977643,0.0277650428530047,0.5992049397204122,0.626969982573417,75.49427224390396,89.33414185654055,1.039516997726819,5.2252,4.1857,16.232185176768496,-1.4901643359383732,-0.2563728886446711,3.626,4.2594,17.468284611141765,0.347555394178277,0.38514779527432014,Requires Buffer Layer (High Dislocation Risk)
Ba2MnSe3 / Ba2ErCl7,Ba2MnSe3,Ba2ErCl7,0.585228997247335,79.63540171248893,0.0237703620890897,0.5733438162027901,0.5971141782918798,74.01369945399497,89.13521268701582,1.322916997726819,4.9184,3.5955,14.561551678946907,-1.092756901339618,-0.1918231122236127,5.7412,6.0014,4.532153556747722,0.7601836043685091,0.3849999091490236,Semi-Coherent (Moderate Strain Risk)
Ba2MnSe3 / Ba2CaP4(H3O8)2,Ba2MnSe3,Ba2CaP4(H3O8)2,0.6414443004530997,76.24200583998503,0.0305293987162038,0.6261796010949978,0.6567089998112017,69.73638034676183,87.54947388960909,1.322916997726819,5.4657,4.1428,17.581490207109955,-0.7892216057041472,0.1743265424350681,5.7412,3.8994,32.0804013098307,0.14357980309294982,0.3845231042464791,Requires Buffer Layer (High Dislocation Risk)
Ba(ErTe2)2 / Al2Pb3F12,Ba(ErTe2)2,Al2Pb3F12,0.6144686938142448,79.83803740163759,0.0277763323622741,0.6005805276331078,0.6283568599953819,75.02199888717303,89.21600530711942,1.0403169977268183,5.2252,4.184900000000001,16.232185176768496,-1.4778322616526631,-0.2488231498960548,3.6075,4.2594,18.070686070686083,0.3351166806752416,0.3836012201701428,Requires Buffer Layer (High Dislocation Risk)
Ba2Ge2Se5 / Ba2B11H7O22,Ba2Ge2Se5,Ba2B11H7O22,0.6449515487151732,76.0603225290535,0.0302257057578283,0.6298386958362591,0.6600644015940874,69.37951982421367,87.48238707648571,1.5466208727092796,5.6652,4.118499999999999,16.956706822295736,-1.1839908185689467,-0.0230909311642588,5.8789,3.737,36.43368657401895,0.11033456405833324,0.3818957421856145,Requires Buffer Layer (High Dislocation Risk)
Au2Se3O10 / B5H12NO12,Au2Se3O10,B5H12NO12,0.636127410988109,77.1984300826556,0.0414280979852836,0.6154133619954671,0.6568414599807508,73.6739327686467,87.39573747810425,1.214816997726819,5.5022,4.2874,17.789162841996657,-0.9261251017256932,0.0643280309744834,5.3379,3.6013,32.53339328200229,0.13969828437691884,0.3814184810861353,Requires Buffer Layer (High Dislocation Risk)
Ba3NbAs3O / Ba2HoCl7,Ba3NbAs3O,Ba2HoCl7,0.6474123621793022,77.10011975686943,0.0293992299830492,0.6327127471877776,0.6621119771708268,70.88791028326357,87.98301201267267,1.323916997726819,5.4559,4.132,17.526026148831015,-1.3533320693750008,0.0964181994191675,4.0931,6.0199,47.07434462876549,0.057960249894461066,0.3795202974398202,Requires Buffer Layer (High Dislocation Risk)
Ba3NbAs3O / Ba2DyCl7,Ba3NbAs3O,Ba2DyCl7,0.6496789268796177,76.26104520908031,0.0308329777777632,0.634262437990736,0.6650954157684993,69.81181727721206,87.56259489421882,1.323916997726819,5.4194,4.0955,17.31921624773407,-1.3566727890416663,0.0883652789647173,4.0931,6.0236,47.16474066111262,0.057644132812431026,0.37921026039481787,Requires Buffer Layer (High Dislocation Risk)
Ba2InSbO6 / Ba3B6O11F2,Ba2InSbO6,Ba3B6O11F2,0.5963551722075178,82.34790372898973,0.0128827678360291,0.5899137882895031,0.6027965561255323,76.18478921265238,90.6604466839303,0.7794169977268187,5.252710526336427,4.4733,16.384847293223228,-0.671612860878787,-0.1984888113920372,4.7175,3.991,15.400105988341284,0.3938810131819341,0.37846558758015825,Requires Buffer Layer (High Dislocation Risk)
Ba2Tl2O5 / Ba2Ca(BO2)6,Ba2Tl2O5,Ba2Ca(BO2)6,0.5974366457954121,81.36665884557694,0.0137660300060666,0.5905536307923788,0.6043196607984455,75.0028760295399,90.00190239251639,1.0156169977268188,5.0129,3.9973,19.213913209575576,-1.1492170569179887,-0.1800965651814975,4.7113,4.1748,11.387515123214385,0.5021056792786953,0.37787323846060883,Requires Buffer Layer (High Dislocation Risk)
Ba2Na2U(S2O)2 / Ba2YC2(O2F)3,Ba2Na2U(S2O)2,Ba2YC2(O2F)3,0.6032612762836232,75.92748557387782,0.0292453776030938,0.5886385874820763,0.6178839650851702,69.11746031896577,87.31235999217326,1.5081917121269697,5.263999999999999,3.7558,15.823780962510554,-0.8316504021193478,0.2515043399542042,4.7776,4.3614,8.711486939048893,0.5903468934781799,0.37630441215709964,Requires Buffer Layer (High Dislocation Risk)
Ba3Cr2O8 / AlPO4,Ba3Cr2O8,AlPO4,0.6082591367610375,80.31124006396253,0.0266662346437752,0.5949260194391498,0.6215922540829251,75.55580531992831,89.46721745493636,1.4032169977268192,5.6178,4.2146,18.45154623957488,-0.4975743576114144,0.1508090922032933,4.8242,4.0145,16.78413001119357,0.36224305649626903,0.37618363514421876,Requires Buffer Layer (High Dislocation Risk)
Ag2PHO4 / Al2H16S3O20,Ag2PHO4,Al2H16S3O20,0.5931573722040571,80.89157860596404,0.0217957902841822,0.582259477061966,0.6040552673461482,75.48116626453773,89.90675131448023,1.5818709676048333,5.6055,4.0236,15.770277059565966,-0.1596566223324993,0.1105477681678098,3.9451,4.348,10.212668880383255,0.5390933848853677,0.37469625984681615,Requires Buffer Layer (High Dislocation Risk)
AgHg2AsO4 / Ba(AlCl4)2,AgHg2AsO4,Ba(AlCl4)2,0.6297963227049395,79.37683800632004,0.030507788428194,0.6145424284908425,0.6450502169190365,74.80361914770603,88.94568602232515,0.9995169977268192,5.3891,4.3896,17.148148571559226,-1.2411205412973452,-0.0676599234554401,4.1625,5.624,35.111111111111114,0.11952589670952574,0.3732051777762031,Requires Buffer Layer (High Dislocation Risk)
Ba2MnSe3 / Ba3Tb(BO2)9,Ba2MnSe3,Ba3Tb(BO2)9,0.6362747157586309,77.72679255996724,0.0191560439355729,0.6266966937908445,0.6458527377264174,70.0586464010972,88.43097282812444,1.322916997726819,5.1728,3.8499,15.94269133886722,-1.358493404361122,0.019558949583106,5.7412,4.2127,26.62335400264753,0.19974516154942232,0.37252660038110386,Requires Buffer Layer (High Dislocation Risk)
Ba3Zr2S7 / Ba2YC2(O2F)3,Ba3Zr2S7,Ba2YC2(O2F)3,0.62032196385832,79.73817076511747,0.025021513541053,0.6078112070877935,0.6328327206288465,74.35135814434648,89.21772952797926,1.082816997726819,5.263999999999999,4.1812000000000005,16.447548766982095,-1.045671597767858,0.1748780254472399,5.6641,4.3614,22.99924083261243,0.24871339479549578,0.3719129476110214,Requires Buffer Layer (High Dislocation Risk)
Ag2P2PdO7 / B5H4NO8,Ag2P2PdO7,B5H4NO8,0.5973365404288324,81.68283799852755,0.0226664072665673,0.5860033367955487,0.608669744062116,76.99789235344333,90.15657487422006,1.4222169977268189,5.7298,4.3076,19.100007640003057,-0.38572749524471,-0.0658371250812517,4.0423,3.4533,14.570912599262794,0.41414454969035686,0.371734702266003,Requires Buffer Layer (High Dislocation Risk)
Ba(GdTe2)2 / Ba2YC2(O2F)3,Ba(GdTe2)2,Ba2YC2(O2F)3,0.6124514178525879,78.63292698930054,0.0142879278785988,0.6053074539132886,0.6195953817918874,70.69439377145055,88.85103376921175,1.013858253812388,5.263999999999999,4.2502,16.447548766982095,-1.3855989565476177,-0.3015858077266952,3.6815,4.3614,18.4680157544479,0.32715704836639425,0.3701201860036518,Requires Buffer Layer (High Dislocation Risk)
Ba3Bi6PbSe13 / Ba2CaP4(H3O8)2,Ba3Bi6PbSe13,Ba2CaP4(H3O8)2,0.6246135823715274,80.7903235445058,0.0219778390529212,0.6136246628450668,0.6356025018979881,75.27837241920146,89.93326954660344,1.063916997726819,5.4657,4.4018,17.581490207109955,-1.434319715931106,-0.0961424871643418,5.9232,3.8994,34.167341977309555,0.12654919038172568,0.3670232693034018,Requires Buffer Layer (High Dislocation Risk)
Ba3(TaS4)2 / Ba3Tb(BO2)9,Ba3(TaS4)2,Ba3Tb(BO2)9,0.6241193160285223,79.06342285367589,0.0254403666224771,0.6113991327172837,0.6368394993397609,73.25669274828729,88.99797109340388,1.000616997726819,5.1728,4.1722,15.94269133886722,-1.288389703034335,-0.235223623028618,5.6703,4.2127,25.705870941572762,0.21114605272215545,0.3666264312073058,Requires Buffer Layer (High Dislocation Risk)
Ba2SiTe4 / Ba(PO3)2,Ba2SiTe4,Ba(PO3)2,0.6268948538268542,79.9923888942582,0.0295422984614651,0.6121237045961215,0.6416660030575867,75.74165424296723,89.11331834870914,1.3583169977268197,5.4349,4.0766,17.40684437120676,-1.6780743891666636,-0.1651866751704852,3.4357,4.3882,27.72360799837006,0.18688192402189716,0.366396210114618,Requires Buffer Layer (High Dislocation Risk)
Ba2PuZnO6 / Ba3Si2(B3O8)2,Ba2PuZnO6,Ba3Si2(B3O8)2,0.593628983915023,83.66063770877699,0.0182003026682198,0.584528832580913,0.6027291352491329,79.1142368839823,91.30878918974749,0.9139169977268192,5.4031,4.4892,17.227122381477397,-0.2881899568657422,-0.0695892363895571,4.6953,3.8989,16.961642493557385,0.3583735607396401,0.36503331489350616,Requires Buffer Layer (High Dislocation Risk)
Ba3UAgS6 / Ba(PO3)2,Ba3UAgS6,Ba(PO3)2,0.6081629282676808,80.4126096642918,0.0270865017987701,0.5946196773682957,0.6217061791670658,75.80646582106928,89.49622514367232,0.8985169977268191,5.4349,4.5364,17.40684437120676,-1.0774189069155835,-0.1957499338682655,5.6475,4.3882,22.29836210712704,0.2594864204335745,0.36393312085880475,Requires Buffer Layer (High Dislocation Risk)
AgRh(SO4)2 / AlH10SO9F,AgRh(SO4)2,AlH10SO9F,0.6084853227071696,76.36155052979849,0.0042182849255789,0.6063761802443801,0.6105944651699591,66.80598945808936,86.56407021225016,1.4293169977268192,5.459199999999999,4.0299,17.544680452886684,-0.2640890886679301,-0.3253430606218517,4.8311,4.1709,13.665624805944827,0.4374598710263475,0.3634470012697667,Requires Buffer Layer (High Dislocation Risk)
Ba4GeP4 / Ba2CaP4(H3O8)2,Ba4GeP4,Ba2CaP4(H3O8)2,0.612402495037776,81.68517659212186,0.0340113699862468,0.5953968100446525,0.6294081800308994,79.62836094331946,89.49407808778774,1.2698169977268188,5.4657,4.1959,17.581490207109955,-1.6445980086343723,0.0075073285826641,3.1943,3.8994,22.073693767022505,0.2630375522162458,0.3620514601284269,Requires Buffer Layer (High Dislocation Risk)
AlHg2SbCl4 / Ba(AlCl4)2,AlHg2SbCl4,Ba(AlCl4)2,0.606002690271386,79.65529694876555,0.0240398397146475,0.5939827704140622,0.6180226101287097,73.99059416254804,89.24413649587524,1.092616997726819,5.3891,4.2965,17.148148571559226,-1.0323380950994272,0.2152682415919935,4.773,5.624,17.829457364341085,0.3400433496452425,0.36151808731116514,Requires Buffer Layer (High Dislocation Risk)
Ba3In2O6 / Ba2CaP4(H3O8)2,Ba3In2O6,Ba2CaP4(H3O8)2,0.5998136991460922,81.89561303647103,0.021395945396631,0.5891157264477767,0.6105116718444077,76.95878613849366,90.41352884678108,1.107916997726819,5.4657,4.357799999999999,17.581490207109955,-0.059954025016045,-0.0214787277984303,4.7259,3.8994,17.48873230495779,0.3471257042844415,0.3612342353371194,Requires Buffer Layer (High Dislocation Risk)
Ba2YCoO5 / AlPO4,Ba2YCoO5,AlPO4,0.5860686352070734,83.08064105109256,0.0236250017755291,0.5742561343193088,0.597881136094838,79.50008761872427,90.68174047432188,1.0272169977268188,5.6178,4.5906,18.45154623957488,-0.3185102874404744,-0.0667450877880887,4.7072,4.0145,14.715754588715166,0.41053128025413776,0.3606902476538473,Requires Buffer Layer (High Dislocation Risk)
Ba2InCuO4 / AcCl3,Ba2InCuO4,AcCl3,0.6477708569631446,74.83384187428139,0.0303615924906425,0.6325900607178233,0.6629516532084658,67.46717132291641,86.88694933635459,1.3662169977268188,5.0865,3.7203,15.469499303872531,-0.7153995097916672,-0.0369056258903851,4.5464,6.0587,33.2636811543199,0.1336604420227527,0.36038609245655434,Requires Buffer Layer (High Dislocation Risk)
Ba3In2O6 / Ba2Ca(BO2)6,Ba3In2O6,Ba2Ca(BO2)6,0.5989713008512646,79.35864137481049,0.0218622367446312,0.588040182478949,0.6099024192235802,73.22684243985648,89.03791075951838,1.107916997726819,5.0129,3.905,19.213913209575576,-0.6120684558658,-0.2257618437900127,4.7259,4.1748,11.661270869040816,0.4938581802243505,0.3592672106691513,Requires Buffer Layer (High Dislocation Risk)
Ba2Cu2O5 / Ba(AlCl4)2,Ba2Cu2O5,Ba(AlCl4)2,0.6142964242247287,78.6217027466094,0.030599998798104,0.5989964248256767,0.6295964236237808,73.67815804470051,88.52877954376963,1.025516997726819,5.3891,4.3636,17.148148571559226,-0.3693470454292924,-0.2612521771014758,4.588,5.624,22.580645161290313,0.25509250567420233,0.358973396046641,Requires Buffer Layer (High Dislocation Risk)
Ba2Mn3(SeO3)6 / Ba2B11H7O22,Ba2Mn3(SeO3)6,Ba2B11H7O22,0.5998571142404278,79.36573480036523,0.0299760349140085,0.5848690967834235,0.614845131697432,75.05359901125459,88.5830484468926,1.241516997726819,5.6652,4.4237,18.725422882466763,-0.7309006829909526,0.1862920179939869,4.477,3.737,16.528925619834713,0.36787944117144233,0.3573788066352498,Requires Buffer Layer (High Dislocation Risk)
Ba2Tl2O5 / Ba2HoCl7,Ba2Tl2O5,Ba2HoCl7,0.6225444979681071,76.71940422479335,0.0195679393079852,0.6127605283141144,0.6323284676220997,68.78282786872761,87.71838685214308,1.0156169977268188,5.4559,4.4403,17.526026148831015,-0.902330088703704,-0.268112514920163,4.7113,6.0199,27.775773141171236,0.1862930560453889,0.3572281475504301,Requires Buffer Layer (High Dislocation Risk)
Ba2Zr6BCl17 / Ba2CaP4(H3O8)2,Ba2Zr6BCl17,Ba2CaP4(H3O8)2,0.6246742175976698,79.40559772167973,0.0163716648428178,0.6164883851762609,0.6328600500190787,72.08824293361435,89.366231045098,1.3409169977268192,5.4657,4.1248000000000005,17.581490207109955,-0.2370177025888891,0.135133824670287,5.4162,3.8994,28.004874266090617,0.18372873176248922,0.3567914106659548,Requires Buffer Layer (High Dislocation Risk)
Ba2Na2U(S2O)2 / Ba2B11H7O22,Ba2Na2U(S2O)2,Ba2B11H7O22,0.6179569464016755,78.05775933333456,0.0224455725912509,0.6067341601060501,0.629179732697301,71.17878622657092,88.52129214194723,1.5081917121269697,5.6652,4.157,18.01526746145684,-0.2071377590141874,-0.1824873707000241,4.7776,3.737,21.780810448760874,0.26773996960464486,0.35677672631495283,Requires Buffer Layer (High Dislocation Risk)
Ba(GdTe2)2 / Ba3ZnB5PO14,Ba(GdTe2)2,Ba3ZnB5PO14,0.5932394158700727,79.01750960453573,0.0030484892000868,0.5917151712700293,0.5947636604701161,70.76570745065754,87.75255296330242,1.013858253812388,4.8405000000000005,3.8267,15.63042719367385,-1.2078139171329336,-0.2582643008336164,3.6815,4.0268,9.379329077821525,0.5669697037576169,0.3566632975198207,Requires Buffer Layer (High Dislocation Risk)
Ba2Tl2O5 / Ba2DyCl7,Ba2Tl2O5,Ba2DyCl7,0.6211130544001505,77.77712425890604,0.0185433166145585,0.6118413960928712,0.6303847127074298,70.46223569427326,88.0310031323681,1.0156169977268188,5.4194,4.4038,17.31921624773407,-0.9056708083703696,-0.2786230074026976,4.7113,6.0236,27.85430772822789,0.1854100134078482,0.3557453431384704,Requires Buffer Layer (High Dislocation Risk)
Ba2FeMoO6 / Ba3B6H2O13,Ba2FeMoO6,Ba3B6H2O13,0.6131046631541617,77.79007250382851,0.0240927310168884,0.6010582976457174,0.6251510286626059,71.05889413881998,88.36213893717138,1.1591169977268192,5.0891,3.93,15.483711135885049,-0.3813382804374998,-0.2735368956743003,4.736,3.942,16.765202702702695,0.3626580993919541,0.3540740525257315,Requires Buffer Layer (High Dislocation Risk)
Ba2Zr6BCl17 / Ba(PO3)2,Ba2Zr6BCl17,Ba(PO3)2,0.6162840267631919,76.19592893270074,0.0244464106095154,0.6040608214584342,0.6285072320679497,68.60542714792602,87.6052203477326,1.3409169977268192,5.4349,4.093999999999999,17.40684437120676,-0.6561253607005475,0.2616511968734733,5.4162,4.3882,18.98009674679664,0.31717682495860694,0.35134350279996074,Requires Buffer Layer (High Dislocation Risk)
Ag2PHO4 / BHS3O11,Ag2PHO4,BHS3O11,0.6280443716099882,77.51605385349492,0.0249990618340757,0.6155448406929502,0.640543902527026,70.71989351588408,88.28724343992336,1.5818709676048333,5.696299999999999,4.1144,16.220475914395905,-0.2106667826748516,-0.1171981333851836,3.9451,5.0968,29.19317634533979,0.1709836794421596,0.3508908150776087,Requires Buffer Layer (High Dislocation Risk)
Ba2Zr6BCl17 / Ba4Bi3F17,Ba2Zr6BCl17,Ba4Bi3F17,0.6004984896351429,79.89502943536728,0.0255041953811548,0.5877463919445653,0.6132505873257202,74.76541297099688,89.20662068309699,1.3409169977268192,4.9991,3.6582,14.995201535508638,-1.178324717932688,-0.1080312722103766,5.4162,4.7946,11.476681067907387,0.49940434306500164,0.35058298179804454,Requires Buffer Layer (High Dislocation Risk)
Ba2As2Se5 / Al2H16S3O20,Ba2As2Se5,Al2H16S3O20,0.6174401710641269,78.77562821958313,0.0290345518005019,0.6029228951638759,0.6319574469643778,73.63994788340685,88.62252678170111,1.2791169977268189,5.6055,4.3264,18.38077615890793,-0.4382291470447976,-0.2104289940828402,5.8789,4.348,26.040585823878615,0.2069132941422923,0.35056106101794293,Requires Buffer Layer (High Dislocation Risk)
Ba3Ta2Se9 / Ba2CaP4(H3O8)2,Ba3Ta2Se9,Ba2CaP4(H3O8)2,0.6407709608127112,75.91829446321218,0.03321528897666,0.6241633163243812,0.6573786053010412,69.80410286279239,87.2490519866524,1.5010593186159011,5.4657,3.9646,17.10943891604252,-0.9854398239173576,0.1495232810371791,6.2292,3.8994,37.401271431323444,0.10406111360664094,0.35024622339891276,Requires Buffer Layer (High Dislocation Risk)
Ba2CrO4 / Ba3B6O11F2,Ba2CrO4,Ba3B6O11F2,0.5921170893283045,83.23487954768072,0.0147999845201115,0.5847170970682487,0.5995170815883603,77.90943550195607,91.06108467640026,0.7966169977268195,5.252710526336427,4.4561,16.384847293223228,-0.4754581531168811,-0.1504678979376584,4.8364,3.991,17.479943759821357,0.347310322521662,0.3495478918322291,Requires Buffer Layer (High Dislocation Risk)
