core_material,core_class,core_material_id,shell_material,shell_class,shell_material_id,core_Eg_eV,core_chi_eV,core_chi_is_estimated,shell_Eg_eV,shell_chi_eV,shell_chi_is_estimated,shell_dielectric_constant_est,shell_dielectric_constant_source,band_alignment,dEc_eV,dEv_eV,core_radius_nm,shell_thickness_nm,trap_density_cm3,voltage_max_V,hysteresis_window_V,on_off_ratio,retention_time_s,endurance_cycles
KTi2(PO4)3,inorganic,mp-541238,Na6Ge2Se7,inorganic,mp-18100,2.5339,-1.4299888618131953,True,1.5871000000000002,-1.035219855909974,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, core confines shell)",0.3947690059032214,0.5520309940967785,5.761114536712427,1.821694289217861,7.935472255617438e+16,4.259694088910287,0.7666561961006214,19.395108026338022,7.310835586818188,440519.2505833347
KTi2(PO4)3,inorganic,mp-541238,Na6Ge2Se7,inorganic,mp-18100,2.5339,-1.4299888618131953,True,1.5871000000000002,-1.035219855909974,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, core confines shell)",0.3947690059032214,0.5520309940967785,2.066091749980683,0.4950031636475457,2.563769009605672e+16,2.329262624891281,0.2760746009071475,15.354720871864284,0.003372992417568246,671942.1190015919
KTi2(PO4)3,inorganic,mp-541238,Na6Ge2Se7,inorganic,mp-18100,2.5339,-1.4299888618131953,True,1.5871000000000002,-1.035219855909974,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, core confines shell)",0.3947690059032214,0.5520309940967785,4.89680372567004,1.1310302737639362,5138610769400842.0,1.5954240419230192,0.11489314286233493,6.018877864243094,0.13318152032060002,1214851.085034064
Na6ZnSe4,inorganic,mp-1024047,K2CdO2,inorganic,mp-27742,1.6827851348056524,-1.1298610486963383,True,1.3562,-0.8871030806870217,True,10.618225956666668,MP_DFPT_real,"Type I (straddling, core confines shell)",0.2427579680093166,0.08382716679633573,3.7392272172072523,0.968544560624685,2.1816251168781315e+17,3.417998479981826,0.3408735820630978,11.987737268781657,1.0414037996274085e-06,211896.3105011457
Na6ZnSe4,inorganic,mp-1024047,K2CdO2,inorganic,mp-27742,1.6827851348056524,-1.1298610486963383,True,1.3562,-0.8871030806870217,True,10.618225956666668,MP_DFPT_real,"Type I (straddling, core confines shell)",0.2427579680093166,0.08382716679633573,2.7917574155878295,2.3154493227635142,1.6022259470455632e+16,3.878032287293279,0.19644956651317505,4.260049030257573,0.0007400467340996087,563063.7439811799
Na6ZnSe4,inorganic,mp-1024047,K2CdO2,inorganic,mp-27742,1.6827851348056524,-1.1298610486963383,True,1.3562,-0.8871030806870217,True,10.618225956666668,MP_DFPT_real,"Type I (straddling, core confines shell)",0.2427579680093166,0.08382716679633573,2.852886160719272,2.086530454929021,5.798170271013099e+16,2.257650818664459,0.15765674194307427,5.863574348192393,0.00022036094446376177,318660.61128774885
Na6ZnSe4,inorganic,mp-1024047,K2CdO2,inorganic,mp-27742,1.6827851348056524,-1.1298610486963383,True,1.3562,-0.8871030806870217,True,10.618225956666668,MP_DFPT_real,"Type I (straddling, core confines shell)",0.2427579680093166,0.08382716679633573,5.3357307341253986,1.2374097778645705,1.5956966972251487e+18,2.0486169558997878,0.2860632782134679,18.527199995137053,1.6287380601252209e-06,83809.069828372
Sb6S2O15,inorganic,mp-27229,K2ZnSe2,inorganic,mp-1232317,3.2471999999999994,-0.0193193890608762,True,2.3205143197114406,-1.6721799544706322,True,9.335999063333311,MP_DFPT_real,Type II (staggered),-1.652860565409756,2.5795462456983147,2.9158066054759346,1.4674919345131212,2.7571318913326266e+17,1.2459466917128168,0.30617274406102607,74.32200306578106,10409945385.664507,347686.47979329823
Sb6S2O15,inorganic,mp-27229,K2ZnSe2,inorganic,mp-1232317,3.2471999999999994,-0.0193193890608762,True,2.3205143197114406,-1.6721799544706322,True,9.335999063333311,MP_DFPT_real,Type II (staggered),-1.652860565409756,2.5795462456983147,3.1240602898856187,1.654829786424598,7.058607746884959e+18,3.791089707403645,1.3475814551245953,578.0523669034799,9694622046.770594,92375.2638179724
Sb6S2O15,inorganic,mp-27229,K2ZnSe2,inorganic,mp-1232317,3.2471999999999994,-0.0193193890608762,True,2.3205143197114406,-1.6721799544706322,True,9.335999063333311,MP_DFPT_real,Type II (staggered),-1.652860565409756,2.5795462456983147,2.0007086052127065,2.8435830896137158,2.3632074694543936e+17,2.3173212100301805,0.5078931133726212,51.06386353904265,11275674476.81055,356931.85973411874
Sb6S2O15,inorganic,mp-27229,K2ZnSe2,inorganic,mp-1232317,3.2471999999999994,-0.0193193890608762,True,2.3205143197114406,-1.6721799544706322,True,9.335999063333311,MP_DFPT_real,Type II (staggered),-1.652860565409756,2.5795462456983147,2.947778526881276,0.537314482950447,1.0041352538843995e+18,2.071562750174386,0.6138572940755639,207.7132127643437,9265485021.380991,213527.33612695467
SCl,inorganic,mp-28096,K3Si6H6N11,inorganic,mp-1212001,2.8804,1.2449235201630326,True,3.1133,-1.0970658620288214,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),-2.341989382191854,2.1090893821918537,5.484153093931225,2.0725125199123666,8.530605604233795e+17,4.945698994519849,1.708939933133241,126.2468835162009,9491840854.935623,212642.88149793926
SCl,inorganic,mp-28096,K3Si6H6N11,inorganic,mp-1212001,2.8804,1.2449235201630326,True,3.1133,-1.0970658620288214,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),-2.341989382191854,2.1090893821918537,2.911407076398122,2.2290141019855323,2.390312333082065e+16,1.4673132655862844,0.2336562336752793,13.300461487741481,10556704670.933586,869798.5759379265
SCl,inorganic,mp-28096,K3Si6H6N11,inorganic,mp-1212001,2.8804,1.2449235201630326,True,3.1133,-1.0970658620288214,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),-2.341989382191854,2.1090893821918537,3.803241724050559,0.4098078282253921,6.709249217249403e+17,2.1624484881413744,0.6542682953575223,164.25418196246792,10874276938.564856,217642.82781188298
SCl,inorganic,mp-28096,K3Si6H6N11,inorganic,mp-1212001,2.8804,1.2449235201630326,True,3.1133,-1.0970658620288214,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),-2.341989382191854,2.1090893821918537,2.375576150562642,1.4476206513471988,1.9786572440707615e+18,4.636796459856736,1.5685938270422644,272.5601248146129,10108228521.726816,145796.7705968781
Ca4CN4,inorganic,mp-5251,NaGe,inorganic,mp-29657,1.7906999999999995,-0.7430144869111297,True,0.6651999999999998,-1.2118266019536654,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),-0.4688121150425357,1.5943121150425354,3.8807172966009493,2.90705153113833,1.7782162288822774e+18,2.9268886920022856,1.1179382857865559,179.98534054659007,10165695334.259039,153005.0376112841
Ca4CN4,inorganic,mp-5251,NaGe,inorganic,mp-29657,1.7906999999999995,-0.7430144869111297,True,0.6651999999999998,-1.2118266019536654,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),-0.4688121150425357,1.5943121150425354,3.359188454485613,2.529778629873422,1.4144615433649283e+18,1.2687665460871491,0.4311434781899632,164.35693348334246,9344035469.39331,184441.91257646916
Ca4CN4,inorganic,mp-5251,NaGe,inorganic,mp-29657,1.7906999999999995,-0.7430144869111297,True,0.6651999999999998,-1.2118266019536654,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),-0.4688121150425357,1.5943121150425354,2.3800464818603264,1.6402899507773256,6.987283318103043e+17,1.4383807597039238,0.4715040144276954,126.72528443225531,10178052246.215403,242854.53715662102
Ca4CN4,inorganic,mp-5251,NaGe,inorganic,mp-29657,1.7906999999999995,-0.7430144869111297,True,0.6651999999999998,-1.2118266019536654,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),-0.4688121150425357,1.5943121150425354,4.318065919288096,1.5083607304167932,1.2801622864111221e+17,1.6865952965596498,0.4428519799838593,49.70471940107858,9132231243.320602,443750.1996775315
AlTeCl7,inorganic,mp-573751,NaLiS,inorganic,mp-8452,3.2791,-0.8706677893132575,True,2.2642,-1.8673693183408275,True,10.189343873333334,MP_DFPT_real,Type II (staggered),-0.99670152902757,2.01160152902757,2.525180057976427,1.6819225013971488,4.501430756336267e+18,3.3989002860635296,1.2089413973189513,400.7591820950584,10891383372.520182,118117.70845803602
AlTeCl7,inorganic,mp-573751,NaLiS,inorganic,mp-8452,3.2791,-0.8706677893132575,True,2.2642,-1.8673693183408275,True,10.189343873333334,MP_DFPT_real,Type II (staggered),-0.99670152902757,2.01160152902757,3.082407879218635,1.4474678661623055,6863552123007167.0,2.7299865454243815,0.2278065633726855,8.149212898979897,9625222931.905182,1371432.3142504366
AlTeCl7,inorganic,mp-573751,NaLiS,inorganic,mp-8452,3.2791,-0.8706677893132575,True,2.2642,-1.8673693183408275,True,10.189343873333334,MP_DFPT_real,Type II (staggered),-0.99670152902757,2.01160152902757,2.807518733061432,0.627355314110274,2.221315241101376e+18,4.427894251737971,1.408318131432967,353.11889429774845,9555767668.133083,125909.52226955467
AlTeCl7,inorganic,mp-573751,NaLiS,inorganic,mp-8452,3.2791,-0.8706677893132575,True,2.2642,-1.8673693183408275,True,10.189343873333334,MP_DFPT_real,Type II (staggered),-0.99670152902757,2.01160152902757,5.631806668550867,0.7276406994403756,2.4927307466181524e+18,3.728410840017513,1.1996520068257102,335.7250534060153,9672154205.501465,139632.1956206367
AsCl5,inorganic,mp-30106,GaAsO4,inorganic,mp-3996,1.4571999999999998,1.403895759516172,True,3.0843,-1.0040622060522648,True,6.441382243333333,MP_DFPT_real,Type II (staggered),-2.407957965568437,0.7808579655684369,1.7059893687550753,2.9212135006327022,3224730398880166.0,1.009256617514946,0.06853835158475781,3.7309811337509684,9535276291.173944,1677593.562738971
AsCl5,inorganic,mp-30106,GaAsO4,inorganic,mp-3996,1.4571999999999998,1.403895759516172,True,3.0843,-1.0040622060522648,True,6.441382243333333,MP_DFPT_real,Type II (staggered),-2.407957965568437,0.7808579655684369,3.092542977369039,1.6947423892995936,1.0378170133358874e+18,2.9046472370577328,1.0416659698746862,159.38511474045623,10344528408.486906,186759.04677031143
AsCl5,inorganic,mp-30106,GaAsO4,inorganic,mp-3996,1.4571999999999998,1.403895759516172,True,3.0843,-1.0040622060522648,True,6.441382243333333,MP_DFPT_real,Type II (staggered),-2.407957965568437,0.7808579655684369,2.8969929868214974,1.999203392127554,7.501303375380573e+17,4.5933155407911315,1.5746195645630012,121.66527468328081,10404442488.018784,221965.33576022286
AsCl5,inorganic,mp-30106,GaAsO4,inorganic,mp-3996,1.4571999999999998,1.403895759516172,True,3.0843,-1.0040622060522648,True,6.441382243333333,MP_DFPT_real,Type II (staggered),-2.407957965568437,0.7808579655684369,5.619091826002466,2.389691708716734,2.567802281556587e+16,2.225858305443931,0.43292211494295985,13.380940905244367,9975316695.78259,825627.3139340951
LiInSiO4,inorganic,mp-7205,TiI2O7,inorganic,mp-1205304,3.0287,-1.7342444551856735,True,2.5363000000000007,-0.1656863731062765,True,16.17497682666667,MP_DFPT_real,Type II (staggered),1.568558082079397,-1.0761580820793974,2.75593033469915,1.4548799707261286,8.769451106982969e+18,1.0600116538229,0.29774596759264993,642.928574621699,10866463879.11761,79796.4083514665
LiInSiO4,inorganic,mp-7205,TiI2O7,inorganic,mp-1205304,3.0287,-1.7342444551856735,True,2.5363000000000007,-0.1656863731062765,True,16.17497682666667,MP_DFPT_real,Type II (staggered),1.568558082079397,-1.0761580820793974,2.143198063034666,2.8725162449945403,7890663320743299.0,2.7088238415026398,0.1885274807888708,5.944685146088979,9270386114.047995,1262133.006619748
LiInSiO4,inorganic,mp-7205,TiI2O7,inorganic,mp-1205304,3.0287,-1.7342444551856735,True,2.5363000000000007,-0.1656863731062765,True,16.17497682666667,MP_DFPT_real,Type II (staggered),1.568558082079397,-1.0761580820793974,2.0749881154255343,1.9628754990675084,8.253328267750842e+16,1.9916441334366688,0.27523120768506176,31.006945233889745,9886987492.460388,492063.3514195028
LiInSiO4,inorganic,mp-7205,TiI2O7,inorganic,mp-1205304,3.0287,-1.7342444551856735,True,2.5363000000000007,-0.1656863731062765,True,16.17497682666667,MP_DFPT_real,Type II (staggered),1.568558082079397,-1.0761580820793974,2.0886943684950476,1.0128535544575397,3.827855908435434e+17,2.984125158143879,0.5498741576647117,104.34132075291191,9320877463.55273,286221.7661236985
K3TiCl6,inorganic,mp-1205449,CaAlH5,inorganic,mp-966582,0.7404000000000002,-0.7627635654987812,True,2.6922902476690567,-2.1448755327390723,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, shell confines core)",-1.382111967240291,-0.5697782804287654,4.015296378632545,1.2647214838034184,1.1260392221745016e+16,1.7011974902200229,0.2104223200077921,10.743158810888325,10170762198.080423,1062398.190558401
K3TiCl6,inorganic,mp-1205449,CaAlH5,inorganic,mp-966582,0.7404000000000002,-0.7627635654987812,True,2.6922902476690567,-2.1448755327390723,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, shell confines core)",-1.382111967240291,-0.5697782804287654,3.3241731103891707,0.35814362086463597,4.9892525475160986e+17,3.325678994027345,1.0288200436185948,139.80582135533518,10027832701.754732,275577.9823892196
K3TiCl6,inorganic,mp-1205449,CaAlH5,inorganic,mp-966582,0.7404000000000002,-0.7627635654987812,True,2.6922902476690567,-2.1448755327390723,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, shell confines core)",-1.382111967240291,-0.5697782804287654,4.868890451206429,1.6129339626825723,4.416409687644827e+18,2.5768279497986537,1.0537346143853143,384.8406052541863,10686272142.048622,119183.01303846127
K3TiCl6,inorganic,mp-1205449,CaAlH5,inorganic,mp-966582,0.7404000000000002,-0.7627635654987812,True,2.6922902476690567,-2.1448755327390723,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, shell confines core)",-1.382111967240291,-0.5697782804287654,2.795170783016001,2.0179262886920526,2.8810102321236434e+18,3.00892657925037,1.081584732283036,276.01332288486907,10522521271.630728,128963.00306787615
GeS,inorganic,mp-2242,SnBr2,inorganic,mp-29862,1.2368000000000006,0.2306186015754328,True,2.5031,-0.0386698157146687,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, shell confines core)",-0.2692884172901015,-0.9970115827098978,2.5545853880364797,0.44568294500998146,6.654491138793578e+16,4.076562509421371,0.7948091760021668,37.491354818742884,72400.87021563013,574083.0120365703
GeS,inorganic,mp-2242,SnBr2,inorganic,mp-29862,1.2368000000000006,0.2306186015754328,True,2.5031,-0.0386698157146687,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, shell confines core)",-0.2692884172901015,-0.9970115827098978,3.1905486149204605,1.6884367719908047,6149617810782303.0,4.334571488496762,0.39279882502435437,6.582451814890354,95871799.53887065,1335626.5041585166
GeS,inorganic,mp-2242,SnBr2,inorganic,mp-29862,1.2368000000000006,0.2306186015754328,True,2.5031,-0.0386698157146687,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, shell confines core)",-0.2692884172901015,-0.9970115827098978,1.6933045003247231,1.5949528025554573,4.558783479440492e+17,2.86159664682385,0.7895096898477958,91.78333008799456,60834209.70147762,267506.5695509772
GeS,inorganic,mp-2242,SnBr2,inorganic,mp-29862,1.2368000000000006,0.2306186015754328,True,2.5031,-0.0386698157146687,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, shell confines core)",-0.2692884172901015,-0.9970115827098978,2.2990349177626768,1.428204594188252,3.1105965344743748e+16,4.6925232093601625,0.7380845272142387,18.642717100804564,22737173.26031119,775119.6508692815
Na5InS4,inorganic,mp-29376,Ca3Ga2Si(SnO6)2,inorganic,mp-695070,2.0219,-1.709064970330985,True,2.9215,-1.911392057001291,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, shell confines core)",-0.20232708667030597,-0.697272913329694,5.0440695239129445,2.5236384602515027,7.752173164077524e+18,2.622847722847693,0.9670940463780073,239.59145822996348,112207.12772744117,81225.27826108715
Na5InS4,inorganic,mp-29376,Ca3Ga2Si(SnO6)2,inorganic,mp-695070,2.0219,-1.709064970330985,True,2.9215,-1.911392057001291,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, shell confines core)",-0.20232708667030597,-0.697272913329694,4.572479239050221,0.7054096578461388,6851446180429667.0,3.1395531738689213,0.30751128148046125,7.484394509178139,3.341482792069626,1218941.0412071585
Na5InS4,inorganic,mp-29376,Ca3Ga2Si(SnO6)2,inorganic,mp-695070,2.0219,-1.709064970330985,True,2.9215,-1.911392057001291,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, shell confines core)",-0.20232708667030597,-0.697272913329694,4.235786104359152,2.64904578876681,9.682426685377552e+16,2.3233263848548855,0.4875559140176464,22.176131112142148,262526.87548124755,447131.8901013122
Na5InS4,inorganic,mp-29376,Ca3Ga2Si(SnO6)2,inorganic,mp-695070,2.0219,-1.709064970330985,True,2.9215,-1.911392057001291,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, shell confines core)",-0.20232708667030597,-0.697272913329694,5.638956523981114,0.5771208080230024,2278357065541622.5,4.299665067091553,0.2124636732547163,5.308123738813354,1.5100983600054132,1702573.8685124435
K3GaSe3,inorganic,mp-541687,InBr2,inorganic,mp-568108,2.0865,-1.9703004855212056,True,2.4137,-0.856179943193415,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),1.1141205423277907,-1.4413205423277906,4.522978778488428,2.0075111991114754,1880931109670295.8,4.084266881549652,0.2200251171639091,3.8303026387510366,9702245340.442564,1944536.1428597718
K3GaSe3,inorganic,mp-541687,InBr2,inorganic,mp-568108,2.0865,-1.9703004855212056,True,2.4137,-0.856179943193415,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),1.1141205423277907,-1.4413205423277906,2.884503353438689,1.7699516165694729,3.180954457093316e+16,4.612763077679806,0.7417776072304588,18.578184787047828,9020304097.872025,746787.1973897406
K3GaSe3,inorganic,mp-541687,InBr2,inorganic,mp-568108,2.0865,-1.9703004855212056,True,2.4137,-0.856179943193415,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),1.1141205423277907,-1.4413205423277906,4.2398373820998625,2.837590078562373,1.5068741117517142e+17,3.725995639522888,0.8250982518838443,36.07490668627737,10598657367.143612,396226.8715519002
K3GaSe3,inorganic,mp-541687,InBr2,inorganic,mp-568108,2.0865,-1.9703004855212056,True,2.4137,-0.856179943193415,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),1.1141205423277907,-1.4413205423277906,3.9728236141713764,2.853168739021109,3.947336684835441e+18,1.5600999118862773,0.6508429604826772,320.79578142435435,10726769065.628674,115132.83111428781
CdP14Pb,inorganic,mp-1214259,Sb2Te2O9,inorganic,mp-559894,1.3228000000000009,-0.6000198006814186,True,2.5167,0.0971206659518282,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),0.6971404666332468,-1.891040466633246,4.292020716350537,2.8053224574868696,2.2307446011670068e+16,2.184244228886782,0.3536444274366493,11.026964515604025,9213292673.294724,897648.7016721129
CdP14Pb,inorganic,mp-1214259,Sb2Te2O9,inorganic,mp-559894,1.3228000000000009,-0.6000198006814186,True,2.5167,0.0971206659518282,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),0.6971404666332468,-1.891040466633246,3.1792973583648756,1.8251993318484325,4456082156478703.0,1.7858306996573585,0.1475858014677334,6.319611215611055,9715618929.299343,1617739.3587780062
CdP14Pb,inorganic,mp-1214259,Sb2Te2O9,inorganic,mp-559894,1.3228000000000009,-0.6000198006814186,True,2.5167,0.0971206659518282,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),0.6971404666332468,-1.891040466633246,4.29469161669662,1.9733317735973723,1.5706371402730448e+17,1.770576752469152,0.44551553099971053,47.05972389965478,9963762561.932999,399007.2272969346
CdP14Pb,inorganic,mp-1214259,Sb2Te2O9,inorganic,mp-559894,1.3228000000000009,-0.6000198006814186,True,2.5167,0.0971206659518282,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),0.6971404666332468,-1.891040466633246,3.7108965848271986,1.6734345490462958,1907966345547208.2,3.0360651872068716,0.159619586890731,4.229747193646487,9779994117.021982,2129450.2204502057
NF2,inorganic,mp-2019727,CdPS3,inorganic,mp-5328,3.1164,2.6591964003021,True,1.7561999999999998,-0.0487832655099946,True,10.368845623333469,MP_DFPT_real,Type III (broken gap),-2.7079796658120947,4.068179665812095,5.379111220556922,0.4485612321946252,1.2375426782590672e+16,2.532443109034454,0.30531889173864074,14.912534864496731,9478778339.969639,1126251.1899977734
NF2,inorganic,mp-2019727,CdPS3,inorganic,mp-5328,3.1164,2.6591964003021,True,1.7561999999999998,-0.0487832655099946,True,10.368845623333469,MP_DFPT_real,Type III (broken gap),-2.7079796658120947,4.068179665812095,3.619335390350491,1.2963080616822906,6.795596936948177e+16,4.947911768069979,0.8515707348194158,33.23288382249377,9546231651.490042,618664.0765723165
NF2,inorganic,mp-2019727,CdPS3,inorganic,mp-5328,3.1164,2.6591964003021,True,1.7561999999999998,-0.0487832655099946,True,10.368845623333469,MP_DFPT_real,Type III (broken gap),-2.7079796658120947,4.068179665812095,1.9120295312063251,2.570819547840835,6138833988849737.0,2.954593911636988,0.23967279313590253,6.320868563096088,10525861045.097748,1421126.9972517747
NF2,inorganic,mp-2019727,CdPS3,inorganic,mp-5328,3.1164,2.6591964003021,True,1.7561999999999998,-0.0487832655099946,True,10.368845623333469,MP_DFPT_real,Type III (broken gap),-2.7079796658120947,4.068179665812095,5.069034801660001,0.5570219353168968,1.9252614524193174e+17,3.2135559219381666,0.7287993728977742,81.24073046588917,9917440174.913792,358794.86244659836
Na2Si2Se5,inorganic,mp-18562,K4GeS4,inorganic,mp-556627,2.4355,-1.4075954341673644,True,2.7133,-1.7503135753088834,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),-0.342718141141519,0.06491814114151939,2.909527177832521,1.253564104790381,4.1135302069410125e+17,1.2331872352826785,0.21967918394071492,22.40663559322549,8.867116280221503e-05,180575.01088061839
Na2Si2Se5,inorganic,mp-18562,K4GeS4,inorganic,mp-556627,2.4355,-1.4075954341673644,True,2.7133,-1.7503135753088834,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),-0.342718141141519,0.06491814114151939,5.2487455781496575,2.7253709888213886,6.55672463773134e+17,4.468454849876615,0.8657618294946563,20.284978344489904,0.38929764862259175,143774.1688018772
Na2Si2Se5,inorganic,mp-18562,K4GeS4,inorganic,mp-556627,2.4355,-1.4075954341673644,True,2.7133,-1.7503135753088834,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),-0.342718141141519,0.06491814114151939,2.162981193027558,1.2697905247153722,1034754684712538.8,2.9576198345575966,0.05471752596434966,2.736951108258699,9.455863909047118e-05,1451577.4218744894
Na2Si2Se5,inorganic,mp-18562,K4GeS4,inorganic,mp-556627,2.4355,-1.4075954341673644,True,2.7133,-1.7503135753088834,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),-0.342718141141519,0.06491814114151939,3.4072586825352813,1.9997078190911728,1518541387942776.2,1.124615303717507,0.031125557420190696,2.868037899513382,0.006448238190484214,1339856.4106756058
Ca(GaSe2)2,inorganic,mp-13873,KAlSe2,inorganic,mp-1211743,1.945970606503577,-2.011764399176535,True,3.1533,-2.499982533291899,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, shell confines core)",-0.48821813411536397,-0.7191112593810594,4.459771800689559,1.4338217948428609,1270105327854189.2,1.9396813327820115,0.06768150186518017,3.6087457397536147,516.5635729299983,2009813.9528477779
Ca(GaSe2)2,inorganic,mp-13873,KAlSe2,inorganic,mp-1211743,1.945970606503577,-2.011764399176535,True,3.1533,-2.499982533291899,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, shell confines core)",-0.48821813411536397,-0.7191112593810594,5.233755333519463,1.983181549214994,2.9357103777061856e+17,1.6730213634229536,0.41185598516545585,45.02697430205351,12087.761506471325,279764.3881458959
Ca(GaSe2)2,inorganic,mp-13873,KAlSe2,inorganic,mp-1211743,1.945970606503577,-2.011764399176535,True,3.1533,-2.499982533291899,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, shell confines core)",-0.48821813411536397,-0.7191112593810594,5.936037129189985,0.7301075040054177,3.631494750085512e+17,1.1083901587161191,0.2949466291668818,71.09359582787664,8.138940197539359,268220.05857849965
Ca(GaSe2)2,inorganic,mp-13873,KAlSe2,inorganic,mp-1211743,1.945970606503577,-2.011764399176535,True,3.1533,-2.499982533291899,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, shell confines core)",-0.48821813411536397,-0.7191112593810594,5.968706582365764,2.6728307387007617,3.31610371007356e+18,1.0099877652952545,0.3811872993302108,173.45787232520138,679093.1055261494,117940.44555989995
CdSeO4,inorganic,mp-761036,IF7,inorganic,mp-623958,1.7007,0.42163037323796,True,1.5542,3.1116782185488736,True,8.0,no_MP_dielectric_data_default_used,Type III (broken gap),2.6900478453109136,-2.5435478453109135,3.9173844119457035,2.5222175506081315,1643499893714704.5,4.835881014202143,0.22046682180741223,2.988096582773559,9992784872.139921,2235374.4788144985
CdSeO4,inorganic,mp-761036,IF7,inorganic,mp-623958,1.7007,0.42163037323796,True,1.5542,3.1116782185488736,True,8.0,no_MP_dielectric_data_default_used,Type III (broken gap),2.6900478453109136,-2.5435478453109135,2.83905130354593,0.3807132112226473,7385783627463287.0,1.917316413918185,0.1991807190053766,11.605341294425301,8731727320.507397,1435327.765027763
CdSeO4,inorganic,mp-761036,IF7,inorganic,mp-623958,1.7007,0.42163037323796,True,1.5542,3.1116782185488736,True,8.0,no_MP_dielectric_data_default_used,Type III (broken gap),2.6900478453109136,-2.5435478453109135,2.4995679362691563,2.9018169242054994,3556174109894591.0,2.996234834016199,0.21495223972597577,3.859520026535585,10361764423.364403,1738614.9477042537
CdSeO4,inorganic,mp-761036,IF7,inorganic,mp-623958,1.7007,0.42163037323796,True,1.5542,3.1116782185488736,True,8.0,no_MP_dielectric_data_default_used,Type III (broken gap),2.6900478453109136,-2.5435478453109135,2.501775705172398,1.6395631820882657,2622884867811648.0,1.173290781498036,0.07161813780165395,5.08872293894547,10215137684.215359,1750395.407174661
SiAs2,inorganic,mp-978553,Na4SeO5,inorganic,mp-29871,0.8890999999999996,0.0834714796677227,True,1.3349000000000002,-0.1466009242950008,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, shell confines core)",-0.2300724039627235,-0.2157275960372771,5.66290896785709,0.8347455235941177,3.0194476239726116e+18,4.556100522499732,0.7879295612939319,20.68262286361154,1.0324530940279446e-06,71189.37384964104
SiAs2,inorganic,mp-978553,Na4SeO5,inorganic,mp-29871,0.8890999999999996,0.0834714796677227,True,1.3349000000000002,-0.1466009242950008,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, shell confines core)",-0.2300724039627235,-0.2157275960372771,3.757598694181024,1.7675963187741814,7.371902754172998e+16,1.3709074256130576,0.11617875103692353,6.488297610420872,1.993411828846687e-05,285600.2823125095
SiAs2,inorganic,mp-978553,Na4SeO5,inorganic,mp-29871,0.8890999999999996,0.0834714796677227,True,1.3349000000000002,-0.1466009242950008,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, shell confines core)",-0.2300724039627235,-0.2157275960372771,1.944276459521245,1.1139079794354063,1.5889379429741994e+16,3.7409707272232398,0.21028641908839538,5.116302888099482,1.0326265086349512e-06,557949.5525817137
SiAs2,inorganic,mp-978553,Na4SeO5,inorganic,mp-29871,0.8890999999999996,0.0834714796677227,True,1.3349000000000002,-0.1466009242950008,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, shell confines core)",-0.2300724039627235,-0.2157275960372771,2.802865216760307,0.5664559946496628,1.1212930189112958e+17,2.2267178070308606,0.22524653174718234,9.343855153755023,1.0692964472236362e-06,265701.2895414762
