core_material,shell_material,Original_Synthetic_Log_ON_OFF,RF_Reg_Pred,RF_Clf_Pred_Class,KNN_Reg_Pred,SVM_Reg_Pred,GB_Reg_Pred,LogReg_Clf_Pred_Class,Ridge_Reg_Pred,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster,Abs_Diff_RF_vs_Original
Ca3(GeP2)2,SiH17S3N5,0.6901795113758835,-4.363972607593827,0,-4.460998667741869,2.0658175760462383,-3.976444897272863,0,-7.8552916841018625,7,4,-1,5.054152118969711
Ca3(GeP2)2,SiH17S3N5,1.4506226296740814,-4.363972607593827,0,-4.460998667741868,2.0658175760523076,-3.976444897272863,0,-8.044663173490187,7,4,-1,5.814595237267909
Ca3(GeP2)2,SiH17S3N5,1.4438665962972899,-4.363972607593827,0,-4.460998667741867,2.0658175760407254,-3.976444897272863,0,-7.67683906315148,7,4,-1,5.807839203891117
Ca3(GeP2)2,SiH17S3N5,1.8239444903481938,-4.363972607593827,0,-4.460998667741867,2.0658175759965176,-3.976444897272863,0,-3.874924086101586,7,4,-1,6.187917097942021
K4I2O9,Li2GeN2,0.740668010537081,-1.320711330519009,0,-1.643694457194081,1.9921398327951998,-1.062396802106489,0,-3.9588759844288357,8,1,-1,2.06137934105609
K4I2O9,Li2GeN2,1.7414788646056432,-1.320711330519009,0,-1.6436944571940808,1.9950322160077476,-1.062396802106489,0,-3.739180397863094,8,1,-1,3.062190195124652
K4I2O9,Li2GeN2,0.7327627780455389,-4.363972607593827,0,-4.460998667741867,1.982645222601247,-3.976444897272863,0,-4.729560373131681,8,1,-1,5.0967353856393665
K4I2O9,Li2GeN2,1.5302001193670842,-4.363972607593827,0,-4.460998667741868,1.9652624354938324,-3.976444897272863,0,-10.002882763068552,8,1,-1,5.894172726960911
Cd3TeO6,Na10Zn4O9,1.733015475456764,-4.363972607593827,0,-4.840210249127326,2.0658175763523454,-3.976444897272863,0,-9.227725062371237,0,7,-1,6.096988083050591
Cd3TeO6,Na10Zn4O9,1.5509655039927146,-4.363972607593827,0,-4.840210249127326,2.0658175763523454,-3.976444897272863,0,-7.488703168687392,0,7,-1,5.914938111586542
Cd3TeO6,Na10Zn4O9,1.4169897240640135,-4.363972607593827,0,-4.840210249127326,2.0658175763523454,-3.976444897272863,0,-7.993511693027202,0,7,-1,5.7809623316578405
Cd3TeO6,Na10Zn4O9,1.0719181827941722,-4.363972607593827,0,-4.840210249127326,2.0658175763523454,-3.976444897272863,0,-9.468288145249833,0,7,-1,5.435890790387999
CdSO4,InPO4,0.666867195768625,-4.029384893076763,0,-3.5119475147544463,2.0657638448065945,-3.86302067685849,0,-8.76555060293042,1,0,-1,4.696252088845388
CdSO4,InPO4,0.8671168684273023,-4.029384893076763,0,-3.5119475147544454,2.065772970062757,-3.86302067685849,0,-5.081296289635212,1,2,-1,4.896501761504066
CdSO4,InPO4,0.5621502210300535,-4.029384893076763,0,-3.5119475147544454,2.0657764518998003,-3.86302067685849,0,-4.480516628312483,1,2,-1,4.591535114106817
CdSO4,InPO4,2.1160890335887808,-4.029384893076763,0,-3.5119475147544463,2.0657675256510974,-3.86302067685849,0,-10.333395424947765,1,0,-1,6.145473926665543
Na5Al3H14,AsSe6IF6,2.3145969048550548,-4.029384893076763,0,-3.5119475147544463,2.0658169097561694,-3.86302067685849,0,-7.920417076034019,2,2,-1,6.343981797931818
Na5Al3H14,AsSe6IF6,2.807112290553699,-4.029384893076763,0,-3.511947514754446,2.065816903853034,-3.86302067685849,0,-8.243903013191108,2,2,-1,6.8364971836304615
Na5Al3H14,AsSe6IF6,0.6427153350999488,-4.029384893076763,0,-3.5119475147544463,2.0658169798124497,-3.86302067685849,0,-11.744968866493434,2,2,-1,4.672100228176712
Na5Al3H14,AsSe6IF6,2.2839700524599835,-4.029384893076763,0,-3.511947514754446,2.06581696637797,-3.86302067685849,0,-11.486768523119245,2,2,-1,6.313354945536746
K7LiSi8,LiGaS2,2.629481134111055,-4.363972607593827,0,-3.778461272369843,2.064590021440134,-3.976444897272863,0,-6.671222606731568,5,8,-1,6.993453741704882
K7LiSi8,LiGaS2,0.47712351673141923,-4.363972607593827,0,-3.778461272369843,2.0647675441142015,-3.976444897272863,0,-3.568880805205327,5,8,-1,4.841096124325246
K7LiSi8,LiGaS2,2.771506080235221,-4.363972607593827,0,-3.7784612723698427,2.064591217602391,-3.976444897272863,0,-5.995588634664115,5,8,-1,7.135478687829048
K7LiSi8,LiGaS2,1.118915837639481,-4.363972607593827,0,-3.7784612723698436,2.0646206321266267,-3.976444897272863,0,-5.179715944452209,5,8,-1,5.482888445233308
CaPSe3,K2CdGeO4,1.1425973623510732,-4.243497762240257,0,-3.7784612723698436,2.065486904563527,-3.9748290339964782,0,-8.68755782486746,8,1,-1,5.38609512459133
CaPSe3,K2CdGeO4,0.7322462490302154,-4.243497762240257,0,-3.7784612723698436,2.065585587426318,-3.9748290339964782,0,-4.217916135331546,8,1,-1,4.975744011270472
CaPSe3,K2CdGeO4,0.4214957875899776,-1.1888123053179718,0,-0.8379360531241224,2.065627818622444,-1.0593829223165785,0,-3.2706300747074795,8,1,-1,1.6103080929079494
CaPSe3,K2CdGeO4,0.46563979359797925,-4.243497762240257,0,-3.778461272369843,2.065510791068508,-3.9748290339964782,0,-6.430870554043215,8,1,-1,4.709137555838236
K2Sn2S5,Na2TiSiO5,0.4873230403196505,-4.363972607593827,0,-4.460998667741868,2.0657323329402475,-3.976444897272863,0,-3.3670543540475157,5,8,-1,4.851295647913478
K2Sn2S5,Na2TiSiO5,2.3343507742360288,-1.320711330519009,0,-1.643694457194081,2.0657397480490483,-1.062396802106489,0,-2.6706129546022734,5,8,-1,3.6550621047550376
K2Sn2S5,Na2TiSiO5,2.2091512560802355,-4.363972607593827,0,-4.460998667741868,2.0657200201542936,-3.976444897272863,0,-5.4432707534569325,5,4,-1,6.573123863674063
K2Sn2S5,Na2TiSiO5,2.4437761515208076,-4.363972607593827,0,-4.460998667741867,2.0657193808870002,-3.976444897272863,0,-5.944855660839842,5,4,-1,6.807748759114634
ZnGeN2,SICl7,0.8212720702470258,-4.363972607593827,0,-4.460998667741868,2.065816314081206,-3.976444897272863,0,-10.018555425671114,6,9,-1,5.185244677840853
ZnGeN2,SICl7,2.4545882504899157,-4.363972607593827,0,-4.460998667741868,2.0658162833441858,-3.976444897272863,0,-8.777397457275255,6,9,-1,6.8185608580837425
ZnGeN2,SICl7,0.6968883055413045,-4.363972607593827,0,-4.460998667741868,2.0658164828395784,-3.976444897272863,0,-5.7563073415771555,6,9,-1,5.060860913135132
ZnGeN2,SICl7,2.5387530361106863,-1.320711330519009,0,-1.643694457194081,2.065816584980418,-1.062396802106489,0,-5.0056407326196215,6,9,-1,3.8594643666296955
CdTe(Pb3O5)2,AlAs3S5Cl4,0.7226574234654013,-1.2631428329276901,0,-0.8379360531241224,2.0657079205330033,-1.0621887100549303,0,-2.6187437555622055,8,1,-1,1.9858002563930914
CdTe(Pb3O5)2,AlAs3S5Cl4,1.2196008395679296,-4.300140607195369,0,-3.7784612723698436,2.0655892079899285,-3.9763879838528453,0,-9.443426279089449,8,1,-1,5.519741446763299
CdTe(Pb3O5)2,AlAs3S5Cl4,1.3639873411915995,-4.300140607195369,0,-3.7784612723698436,2.065585534796037,-3.9763879838528453,0,-8.135606116744679,8,1,-1,5.664127948386969
CdTe(Pb3O5)2,AlAs3S5Cl4,1.7310276390045427,-4.300140607195369,0,-3.7784612723698436,2.0656025050346396,-3.9763879838528453,0,-10.530858302193373,8,1,-1,6.031168246199912
Br2O3,LiGaTe2,0.6826110660352277,-4.363972607593827,0,-4.460998667741868,2.0658156556417233,-3.976444897272863,0,-6.12192660042318,6,1,-1,5.046583673629055
Br2O3,LiGaTe2,1.8977147310901539,-4.363972607593827,0,-4.460998667741867,2.0658155208564364,-3.976444897272863,0,-6.811568942219655,6,1,-1,6.261687338683981
Br2O3,LiGaTe2,0.9769545720257343,-4.363972607593827,0,-4.460998667741868,2.065815542182321,-3.976444897272863,0,-6.692013858023417,6,1,-1,5.340927179619562
Br2O3,LiGaTe2,0.9052118143460942,-4.363972607593827,0,-4.460998667741868,2.065815386173052,-3.976444897272863,0,-7.750841173347151,6,1,-1,5.269184421939921
Cd2AsO4F,GeP,1.3103185194931948,-4.363972607593827,0,-4.840210249127327,2.065817576293657,-3.976444897272863,0,-11.7710417427829,6,3,-1,5.674291127087022
Cd2AsO4F,GeP,1.034246432636886,-4.363972607593827,0,-4.840210249127327,2.0658175762946764,-3.976444897272863,0,-12.16225506086929,6,3,-1,5.398219040230713
Cd2AsO4F,GeP,1.8546412235141199,-4.363972607593827,0,-4.840210249127327,2.065817576293688,-3.976444897272863,0,-11.784820384849988,6,3,-1,6.218613831107947
Cd2AsO4F,GeP,0.8185164015800257,-4.363972607593827,0,-4.840210249127326,2.065817576298463,-3.976444897272863,0,-8.065001793408516,6,3,-1,5.182489009173853
Sb6S2O15,SeI2,1.2978451209754325,-0.8538880132831561,0,-0.44458783994092854,2.0658175763515922,-0.9169603354707109,0,-6.438483320731219,3,6,-1,2.1517331342585884
Sb6S2O15,SeI2,1.6776158088771171,-0.8538880132831561,0,-0.44458783994092854,2.065817576351654,-0.9169603354707109,0,-5.700261739132376,3,6,-1,2.531503822160273
Sb6S2O15,SeI2,2.5021614758039146,-0.8538880132831561,0,-0.4445878399409286,2.0658175763517113,-0.9169603354707109,0,-5.113716347419494,3,6,-1,3.356049489087071
Sb6S2O15,SeI2,2.040850017604179,-4.029384893076763,0,-3.5119475147544463,2.0658175763515545,-3.86302067685849,0,-6.996931141024245,3,6,-1,6.0702349106809415
Sb(S8I)3,In2S3,1.0814854851827478,-4.102235444133379,0,-4.779974305144566,2.0658175734705124,-3.936268946242419,0,-12.603206496134748,2,1,-1,5.183720929316127
Sb(S8I)3,In2S3,1.573792779705081,-4.102235444133379,0,-4.779974305144566,2.0658175735575326,-3.936268946242419,0,-12.992440342683173,2,1,-1,5.67602822383846
Sb(S8I)3,In2S3,1.454528114545458,-4.102235444133379,0,-4.779974305144565,2.0658175738337317,-3.936268946242419,0,-6.870917096407757,2,1,-1,5.5567635586788375
Sb(S8I)3,In2S3,1.1636628601861425,-4.102235444133379,0,-4.779974305144564,2.0658175732938147,-3.936268946242419,0,-9.307170707674347,2,1,-1,5.2658983043195216
NOF,LiTiAsO5,0.7942336951883016,-4.029384893076763,0,-3.100867201903101,2.0656393119207963,-3.86302067685849,0,-3.8161908979695878,9,0,-1,4.823618588265065
NOF,LiTiAsO5,0.995859978060554,-4.029384893076763,0,-3.1008672019031014,2.065589625341559,-3.86302067685849,0,-5.477997530283158,9,0,-1,5.025244871137317
NOF,LiTiAsO5,2.5481954163827893,-4.029384893076763,0,-3.1008672019031005,2.0655765762165887,-3.86302067685849,0,-6.1376499158716875,9,0,-1,6.577580309459552
NOF,LiTiAsO5,2.211649281783867,-4.029384893076763,0,-3.1008672019031014,2.065583388802525,-3.86302067685849,0,-5.766285628348816,9,0,-1,6.24103417486063
CdSeO4,Li2ZnSn3O8,1.793951681435362,-1.320711330519009,0,-1.643694457194081,2.0658118920943287,-1.062396802106489,0,-3.890301352654556,6,9,-1,3.114663011954371
CdSeO4,Li2ZnSn3O8,1.2177506955310569,-4.363972607593827,0,-4.460998667741868,2.0658102705042305,-3.976444897272863,0,-5.625509831100091,6,9,-1,5.581723303124884
CdSeO4,Li2ZnSn3O8,1.219407389189099,-4.363972607593827,0,-4.460998667741868,2.0658102361766977,-3.976444897272863,0,-11.145635331328293,6,9,-1,5.583379996782926
CdSeO4,Li2ZnSn3O8,2.2612436927114863,-4.363972607593827,0,-4.460998667741868,2.0658093803307143,-3.976444897272863,0,-7.271581510643749,6,9,-1,6.625216300305313
KTiPO5,K3Na2SnP3,1.731142787059918,-4.029384893076763,0,-3.5119475147544454,2.065817576320723,-3.86302067685849,0,-12.423069156823972,3,6,-1,5.760527680136681
KTiPO5,K3Na2SnP3,2.5555237718990678,-4.029384893076763,0,-3.511947514754446,2.065817576315388,-3.86302067685849,0,-10.234029458052964,3,6,-1,6.584908664975831
KTiPO5,K3Na2SnP3,1.9939673153825204,-4.029384893076763,0,-3.511947514754446,2.0658175763167814,-3.86302067685849,0,-7.222370961046071,3,6,-1,6.023352208459284
KTiPO5,K3Na2SnP3,1.128665515368305,-4.029384893076763,0,-3.511947514754447,2.0658175763157294,-3.86302067685849,0,-7.743650746861462,3,6,-1,5.158050408445068
NaCaAs,Na3As4H5O14,1.211400888065898,-4.363972607593827,0,-3.778461272369843,2.0650207048770546,-3.976444897272863,0,-6.737053710635385,5,8,-1,5.575373495659726
NaCaAs,Na3As4H5O14,0.714977710681274,-4.363972607593827,0,-3.778461272369843,2.065132698517501,-3.976444897272863,0,-8.989333924018474,5,8,-1,5.078950318275101
NaCaAs,Na3As4H5O14,2.611980539459383,-1.320711330519009,0,-0.8379360531241226,2.0652418945974818,-1.062396802106489,0,-1.989768210951898,5,8,-1,3.9326918699783917
NaCaAs,Na3As4H5O14,2.2757019886709196,-4.363972607593827,0,-3.778461272369843,2.065018819429206,-3.976444897272863,0,-5.225378695400613,5,8,-1,6.639674596264747
Li2Ca(SiN2)2,Na5IO6,0.8809825406502686,-4.029384893076763,0,-3.511947514754446,2.0658175756605233,-3.86302067685849,0,-10.865535296144058,9,0,-1,4.910367433727032
Li2Ca(SiN2)2,Na5IO6,1.5276625065028182,-0.8538880132831561,0,-0.44458783994092865,2.0658175758160295,-0.9169603354707109,0,-4.813393876027753,9,0,-1,2.381550519785974
Li2Ca(SiN2)2,Na5IO6,1.6963356903259423,-4.029384893076763,0,-3.5119475147544463,2.065817575701748,-3.86302067685849,0,-6.299420636992155,9,0,-1,5.725720583402706
Li2Ca(SiN2)2,Na5IO6,2.0068708964871234,-4.029384893076763,0,-3.5119475147544454,2.0658175756406036,-3.86302067685849,0,-7.506039254510435,9,0,-1,6.036255789563887
NaHS,Li4PbO4,0.8441335351565948,-4.029384893076763,0,-3.5119475147544454,2.0658175755812183,-3.86302067685849,0,-11.46855536013683,3,0,-1,4.873518428233358
NaHS,Li4PbO4,2.0178604408292333,-4.029384893076763,0,-3.5119475147544463,2.065817575488742,-3.86302067685849,0,-8.38443713764991,3,0,-1,6.047245333905996
NaHS,Li4PbO4,0.5466116231390902,-4.029384893076763,0,-3.511947514754446,2.065817575490298,-3.86302067685849,0,-9.291742479472285,3,0,12,4.575996516215853
NaHS,Li4PbO4,2.4839578147770234,-0.8538880132831561,0,-0.4445878399409286,2.0658175757538073,-0.9169603354707109,0,-4.190446687383483,3,0,-1,3.3378458280601793
InGaBr4,NaGaO2,0.5203252497246198,-4.029384893076763,0,-3.511947514754446,2.065396135335619,-3.86302067685849,0,-4.748595444903719,1,0,-1,4.549710142801382
InGaBr4,NaGaO2,0.6779140942882393,-4.029384893076763,0,-3.5119475147544463,2.065309704106406,-3.86302067685849,0,-6.785468873048336,1,0,-1,4.707298987365002
InGaBr4,NaGaO2,0.5641476140022175,-4.029384893076763,0,-3.5119475147544463,2.0653983099228945,-3.86302067685849,0,-4.712194341521073,1,0,-1,4.59353250707898
InGaBr4,NaGaO2,0.8946998371335904,-4.029384893076763,0,-3.5119475147544463,2.065450312722499,-3.86302067685849,0,-3.9119793714676647,1,0,-1,4.924084730210353
Na4TeO5,ZnS,1.326442590287339,-4.029384893076763,0,-3.5119475147544463,2.065815531523709,-3.86302067685849,0,-10.475275455720054,1,0,-1,5.355827483364102
Na4TeO5,ZnS,0.7810489595371491,-4.029384893076763,0,-3.511947514754446,2.065815522664717,-3.86302067685849,0,-10.410962920922202,1,0,-1,4.8104338526139125
Na4TeO5,ZnS,0.743525670643969,-4.029384893076763,0,-3.5119475147544463,2.065815577014833,-3.86302067685849,0,-6.156572586845742,1,0,-1,4.772910563720732
Na4TeO5,ZnS,1.941590240066556,-4.029384893076763,0,-3.511947514754446,2.0658153876234513,-3.86302067685849,0,-8.192791945683775,1,0,-1,5.970975133143319
Cd(GaSe2)2,K4SiO4,2.555914359479887,-4.363972607593827,0,-4.460998667741868,2.065791579769934,-3.976444897272863,0,-6.719233923206971,5,4,-1,6.919886967073714
Cd(GaSe2)2,K4SiO4,1.6471281034856473,-4.363972607593827,0,-4.460998667741868,2.065793361756757,-3.976444897272863,0,-8.143978343513435,5,4,-1,6.011100711079474
Cd(GaSe2)2,K4SiO4,0.9254761237940634,-4.363972607593827,0,-4.460998667741867,2.0657914248880567,-3.976444897272863,0,-6.434502485910846,5,4,-1,5.289448731387891
Cd(GaSe2)2,K4SiO4,2.6725927564050234,-4.363972607593827,0,-4.460998667741868,2.065795126192157,-3.976444897272863,0,-9.009354740639662,5,4,-1,7.03656536399885
TePb5O8,KSiSbO5,2.0183306767054003,-4.194144832870441,0,-3.778461272369843,2.0612414220146515,-3.9748290339964782,0,-6.5646578246625005,8,2,-1,6.212475509575841
TePb5O8,KSiSbO5,0.9946992162023085,-4.194144832870441,0,-3.778461272369843,2.0613809423367884,-3.9748290339964782,0,-9.544693561899583,8,2,-1,5.188844049072749
TePb5O8,KSiSbO5,2.1396859280420215,-4.194144832870441,0,-3.7784612723698436,2.0615631294155503,-3.9748290339964782,0,-5.492511863057382,8,2,-1,6.333830760912463
TePb5O8,KSiSbO5,1.3627466990214825,-4.194144832870441,0,-3.7784612723698423,2.0611335893461367,-3.9748290339964782,0,-8.253794708944815,8,2,-1,5.556891531891923
TiI4,Al2ZnSe4,2.720846998418309,-4.363972607593827,0,-4.840210249127326,2.0658175473806053,-3.976444897272863,0,-9.969146236928257,5,9,-1,7.084819606012136
TiI4,Al2ZnSe4,1.6652465844764732,-4.363972607593827,0,-4.840210249127327,2.065817542878391,-3.976444897272863,0,-6.290587014208565,5,9,-1,6.0292191920703
TiI4,Al2ZnSe4,0.8257310378979371,-4.363972607593827,0,-4.840210249127326,2.065817542655512,-3.976444897272863,0,-6.709433207514357,5,9,-1,5.189703645491765
TiI4,Al2ZnSe4,1.1959729805349766,-4.363972607593827,0,-4.840210249127327,2.0658175453679792,-3.976444897272863,0,-9.19185411579242,5,9,-1,5.559945588128803
As2Pb2O5,NaZnP,1.159979249084647,-4.029384893076763,0,-4.779974305144565,2.0658175740482645,-3.86302067685849,0,-8.501356444161944,3,6,-1,5.18936414216141
As2Pb2O5,NaZnP,2.107386994460748,-4.029384893076763,0,-4.779974305144564,2.065817574257121,-3.86302067685849,0,-7.053079543779761,3,6,-1,6.1367718875375115
As2Pb2O5,NaZnP,0.7460799704302681,-4.029384893076763,0,-4.779974305144565,2.0658175743897673,-3.86302067685849,0,-12.819705134308752,3,6,-1,4.775464863507031
As2Pb2O5,NaZnP,1.8578383158698595,-4.029384893076763,0,-4.779974305144565,2.065817574104064,-3.86302067685849,0,-7.977617317563087,3,6,-1,5.887223208946622
K2Ti(SiO3)3,KSnPO5,0.7196786001560664,-4.029384893076763,0,-3.1008672019031014,2.0658149684867833,-3.86302067685849,0,-2.704249399275612,9,0,-1,4.749063493232829
K2Ti(SiO3)3,KSnPO5,1.2436292866291325,-0.8538880132831561,0,0.1913706020658507,2.065816133731822,-0.9169603354707109,0,-1.365521676829697,9,0,-1,2.0975172999122886
K2Ti(SiO3)3,KSnPO5,1.3867250988933546,-4.029384893076763,0,-3.1008672019031014,2.0658144993253815,-3.86302067685849,0,-3.2617097078009825,9,0,-1,5.416109991970117
K2Ti(SiO3)3,KSnPO5,0.5230627533748565,-4.029384893076763,0,-3.1008672019031014,2.065813340305409,-3.86302067685849,0,-4.811377866777505,9,0,-1,4.552447646451619
K4ZnO3,K3Ti2P5S18,1.510408713055787,-1.320711330519009,0,-2.1594613494975854,2.0658175476419993,-1.062396802106489,0,-5.643509048201562,6,1,-1,2.831120043574796
K4ZnO3,K3Ti2P5S18,0.5997507716909781,-4.363972607593827,0,-4.840210249127326,2.0658175420095035,-3.976444897272863,0,-7.233541911475722,6,1,-1,4.963723379284805
K4ZnO3,K3Ti2P5S18,2.0588660104234267,-4.363972607593827,0,-4.840210249127328,2.0658175423775287,-3.976444897272863,0,-12.02360152670792,6,9,-1,6.422838618017254
K4ZnO3,K3Ti2P5S18,1.5901654589149319,-4.363972607593827,0,-4.840210249127327,2.065817538762663,-3.976444897272863,0,-9.686557884822202,6,9,-1,5.954138066508759
TiCl3,Ca3Al3N5,1.646153770211325,-4.363972607593827,0,-4.840210249127327,2.065817576352321,-3.976444897272863,0,-9.55079909603825,7,4,-1,6.010126377805152
TiCl3,Ca3Al3N5,2.3763757751344032,-4.363972607593827,0,-4.840210249127328,2.065817576352319,-3.976444897272863,0,-8.845981365443123,7,4,-1,6.7403483827282304
TiCl3,Ca3Al3N5,2.65637330439667,-4.363972607593827,0,-4.840210249127327,2.065817576352319,-3.976444897272863,0,-3.8834069731416876,7,4,-1,7.020345911990497
TiCl3,Ca3Al3N5,0.6754533580223004,-4.363972607593827,0,-4.840210249127326,2.065817576352317,-3.976444897272863,0,-4.979641512135231,7,4,-1,5.039425965616128
NaLi3(H2N)4,Sn2OF5,0.8155708019412026,-4.029384893076763,0,-3.511947514754446,2.065783994001139,-3.86302067685849,0,-5.0213202105422,1,2,-1,4.8449556950179655
NaLi3(H2N)4,Sn2OF5,2.217152872956585,-4.029384893076763,0,-3.511947514754446,2.06577605729696,-3.86302067685849,0,-9.136801305187438,1,2,-1,6.246537766033348
NaLi3(H2N)4,Sn2OF5,2.30306967840665,-0.8538880132831561,0,-0.4445878399409285,2.065785775068231,-0.9169603354707109,0,-4.605032710517465,1,2,-1,3.156957691689806
NaLi3(H2N)4,Sn2OF5,1.7589377969887745,-4.029384893076763,0,-3.5119475147544468,2.065776302966312,-3.86302067685849,0,-9.421177207724869,1,2,-1,5.788322690065538
Na2TeO4,K3Na2LiTeO6,2.124406086145727,-4.363972607593827,0,-4.460998667741868,2.0657340751604227,-3.976444897272863,0,-7.653056286698305,8,1,-1,6.488378693739554
Na2TeO4,K3Na2LiTeO6,1.4707921319107888,-1.320711330519009,0,-1.6436944571940808,2.065760146067711,-1.062396802106489,0,-3.7920773320749466,8,1,-1,2.791503462429798
Na2TeO4,K3Na2LiTeO6,0.5787612107038337,-4.363972607593827,0,-4.460998667741867,2.065733862659087,-3.976444897272863,0,-7.836876861803603,8,1,-1,4.942733818297661
Na2TeO4,K3Na2LiTeO6,2.1029239643018807,-4.363972607593827,0,-4.460998667741868,2.0657456107884995,-3.976444897272863,0,-5.290368873228536,8,1,-1,6.466896571895708
Cd2SiO4,Na3Ga3(TeO6)2,0.7375271832688167,-4.363972607593827,0,-4.460998667741867,2.065816888651554,-3.976444897272863,0,-9.830636874558245,6,9,-1,5.101499790862644
Cd2SiO4,Na3Ga3(TeO6)2,2.226758933045273,-4.363972607593827,0,-4.460998667741869,2.065816887524027,-3.976444897272863,0,-9.804703670267802,6,9,-1,6.5907315406391
Cd2SiO4,Na3Ga3(TeO6)2,1.2875700260199796,-1.320711330519009,0,-1.6436944571940812,2.06581706795325,-1.062396802106489,0,-3.58752619938423,6,9,-1,2.6082813565389884
Cd2SiO4,Na3Ga3(TeO6)2,1.7138007380203686,-4.363972607593827,0,-4.460998667741868,2.0658169695168134,-3.976444897272863,0,-11.277479564157566,6,9,-1,6.077773345614196
KH2(IO3)3,Cd(GaS2)2,1.9516693760157033,-0.8538880132831561,0,-0.44458783994092854,2.065817451897633,-0.9169603354707109,0,-2.8852938723752906,9,0,-1,2.8055573892988592
KH2(IO3)3,Cd(GaS2)2,1.9353801762722693,-4.029384893076763,0,-3.5119475147544463,2.065817338201534,-3.86302067685849,0,-9.73152512439254,9,0,-1,5.964765069349032
KH2(IO3)3,Cd(GaS2)2,0.825558972329245,-0.8538880132831561,0,-0.4445878399409286,2.0658174136661818,-0.9169603354707109,0,-4.051770368782849,9,0,-1,1.679446985612401
KH2(IO3)3,Cd(GaS2)2,0.43907736164980493,-0.8538880132831561,0,-0.44458783994092854,2.0658174473226856,-0.9169603354707109,0,-3.020108723500156,9,0,-1,1.292965374932961
K2Ti2O5,Zn(SbO3)2,1.8586457643270868,-4.029384893076763,0,-4.779974305144566,2.0658175763521527,-3.86302067685849,0,-11.806199367943208,3,6,-1,5.88803065740385
K2Ti2O5,Zn(SbO3)2,2.412284911888336,-0.8538880132831561,0,-2.0775023632956153,2.065817576352173,-0.9169603354707109,0,-6.793393636773361,3,6,-1,3.2661729251714924
K2Ti2O5,Zn(SbO3)2,2.002468590006912,-0.8538880132831561,0,-2.0775023632956153,2.065817576352165,-0.9169603354707109,0,-7.183823890482776,3,6,-1,2.8563566032900685
K2Ti2O5,Zn(SbO3)2,2.76434394371639,-4.029384893076763,0,-4.779974305144565,2.065817576352147,-3.86302067685849,0,-11.298440438873214,3,6,-1,6.793728836793154
InCl,CdP2,1.7994809991726852,-4.243323137046787,0,-4.460998667741868,2.065815165205209,-3.9748290339964782,0,-7.424233820214111,2,1,-1,6.042804136219472
InCl,CdP2,2.03598586950344,-4.243323137046787,0,-4.460998667741868,2.065815517252742,-3.9748290339964782,0,-6.184386628229342,2,1,-1,6.2793090065502275
InCl,CdP2,0.8688648756608746,-4.243323137046787,0,-4.460998667741868,2.065814836413131,-3.9748290339964782,0,-11.288638145014396,2,1,-1,5.112188012707662
InCl,CdP2,0.9642370604166898,-1.1910993210258163,0,-1.643694457194081,2.0658158571992415,-1.0593829223165785,0,-5.143356934388816,2,1,-1,2.155336381442506
Na3CdPCO7,Ga2Se3,1.3394185075539784,-4.029384893076763,0,-3.5119475147544463,2.065817576329652,-3.86302067685849,0,-11.93198926334415,3,6,-1,5.368803400630742
Na3CdPCO7,Ga2Se3,0.5359923222248679,-4.029384893076763,0,-3.5119475147544454,2.0658175763264333,-3.86302067685849,0,-9.135690321405075,3,6,-1,4.5653772153016305
Na3CdPCO7,Ga2Se3,2.754345747960333,-4.029384893076763,0,-3.5119475147544463,2.065817576327991,-3.86302067685849,0,-11.013939422444086,3,6,-1,6.783730641037096
Na3CdPCO7,Ga2Se3,0.610896966779821,-4.029384893076763,0,-3.511947514754446,2.0658175763275,-3.86302067685849,0,-7.485199345148734,3,6,-1,4.640281859856584
TeI4,SbH36S4N11,1.7323162461005472,-4.363972607593827,0,-4.460998667741867,2.065753750755007,-3.976444897272863,0,-7.910681505413944,8,9,-1,6.096288853694374
TeI4,SbH36S4N11,1.9045906216804978,-4.363972607593827,0,-4.460998667741868,2.065757563139097,-3.976444897272863,0,-6.155674800696135,8,1,-1,6.268563229274325
TeI4,SbH36S4N11,0.590990031090253,-4.363972607593827,0,-4.460998667741868,2.0657557449118933,-3.976444897272863,0,-9.337762197032498,8,1,-1,4.95496263868408
TeI4,SbH36S4N11,1.0635464566017778,-4.363972607593827,0,-4.460998667741868,2.0657663111290687,-3.976444897272863,0,-4.61208182491743,8,1,3,5.4275190641956055
ZnSb4H18S7N6,Te2O3F2,1.5620968195301546,-4.363972607593827,0,-3.7784612723698436,2.0095709811379456,-3.976444897272863,0,-5.199012056963223,8,8,-1,5.9260694271239815
ZnSb4H18S7N6,Te2O3F2,0.8722367051616069,-4.363972607593827,0,-3.7784612723698436,2.00910838554428,-3.976444897272863,0,-6.799688968570793,8,8,-1,5.2362093127554346
ZnSb4H18S7N6,Te2O3F2,2.031936756690245,-4.363972607593827,0,-3.778461272369843,2.0096108740820595,-3.976444897272863,0,-7.099263939471909,8,8,-1,6.395909364284073
ZnSb4H18S7N6,Te2O3F2,2.6072535241583967,-4.363972607593827,0,-3.7784612723698427,2.011623640342285,-3.976444897272863,0,-7.854562886213264,8,8,-1,6.971226131752224
ICl3,GaP,0.9806938587695306,-1.320711330519009,0,-1.6436944571940808,2.06581338343127,-1.062396802106489,0,-4.886211587651202,6,1,-1,2.3014051892885394
